Time sum_kwh count_users
19939 2238.114 1405
19941 2143.379 1405
19943 2126.733 1405
19945 2084.09 1405
19947 1821.217 1405
20001 1498.595 1405
20003 1231.857 1405
20005 1038.676 1405
20007 974.921 1405
20009 925.281 1405
20011 895.967 1405
20013 899.717 1405
20015 994.717 1405
20017 1204.601 1405
20019 1528.537 1405
20021 1877.4470000000001 1405
20023 2166.809 1405
20025 2360.771 1405
20027 2255.258 1405
20029 2122.711 1405
20031 1995.783 1405
20033 2059.966 1405
20035 2122.722 1405
20037 2092.336 1405
20039 2034.115 1405
20041 2014.486 1405
20043 2040.696 1405
20045 2095.749 1405
20047 1803.439 1405
20101 1343.8 1406
20103 1065.404 1406
20105 947.777 1406
20107 905.807 1406
20109 892.672 1406
20111 852.218 1406
20113 997.479 1406
20115 1302.598 1406
20117 1728.689 1406
20119 2160.975 1406
20121 2217.138 1406
20123 2381.443 1406
20125 2444.949 1406
20127 2364.51 1406
20129 2292.795 1406
20131 2373.647 1406
20133 2538.733 1406
20135 2665.565 1406
20137 2412.409 1406
20139 2213.005 1406
20141 1989.457 1406
20143 2030.234 1406
20145 2170.424 1406
20147 1802.225 1406
20201 1316.922 1406
20203 1036.596 1406
20205 962.196 1406
20207 927.152 1406
20209 924.64 1406
20211 921.99 1406
20213 1045.852 1406
20215 1355.894 1406
20217 1762.965 1406
20219 2246.589 1406
20221 2422.303 1406
20223 2422.656 1406
20225 2516.071 1406
20227 2458.219 1406
20229 2386.427 1406
20231 2475.695 1406
20233 2627.458 1406
20235 2792.208 1406
20237 2445.396 1406
20239 2187.067 1406
20241 2032.269 1406
20243 2128.987 1406
20245 2172.728 1406
20247 1779.432 1406
20301 1311.997 1406
20303 1052.494 1406
20305 944.2429999999999 1406
20307 909.733 1406
20309 906.612 1406
20311 904.018 1406
20313 1048.3990000000001 1406
20315 1387.341 1406
20317 1752.718 1406
20319 2209.156 1406
20321 2425.176 1406
20323 2446.119 1406
20325 2537.144 1406
20327 2428.333 1406
20329 2428.01 1406
20331 2438.868 1406
20333 2551.224 1406
20335 2687.788 1406
20337 2428.16 1406
20339 2264.701 1406
20341 2063.935 1406
20343 2114.367 1406
20345 2190.431 1406
20347 1856.648 1406
20401 1336.351 1406
20403 1068.841 1406
20405 927.064 1406
20407 914.9110000000001 1406
20409 930.415 1406
20411 928.776 1406
20413 1047.372 1406
20415 1353.52 1406
20417 1745.3220000000001 1406
20419 2246.12 1406
20421 2361.587 1406
20423 2488.467 1406
20425 2578.174 1406
20427 2477.95 1406
20429 2371.765 1406
20431 2393.078 1406
20433 2550.8849999999998 1406
20435 2661.322 1406
20437 2413.966 1406
20439 2268.525 1406
20441 2151.834 1406
20443 2128.024 1406
20445 2160.012 1406
20447 1841.536 1406
20501 1363.662 1406
20503 1090.431 1406
20505 966.772 1406
20507 927.556 1406
20509 934.428 1406
20511 936.828 1406
20513 1052.34 1406
20515 1388.831 1406
20517 1860.489 1406
20519 2267.072 1406
20521 2418.487 1406
20523 2489.211 1406
20525 2596.504 1406
20527 2516.497 1406
20529 2453.929 1406
20531 2441.931 1406
20533 2557.166 1406
20535 2582.123 1406
20537 2516.84 1406
20539 2326.001 1406
20541 2119.03 1406
20543 2105.65 1406
20545 2164.351 1406
20547 1911.397 1406
20601 1566.555 1408
20603 1216.443 1408
20605 1012.092 1408
20607 947.238 1408
20609 926.731 1408
20611 888.198 1408
20613 975.771 1408
20615 1174.051 1408
20617 1503.753 1408
20619 1973.423 1408
20621 2324.584 1408
20623 2360.393 1408
20625 2397.075 1408
20627 2388.9610000000002 1408
20629 2323.999 1408
20631 2266.197 1408
20633 2236.215 1408
20635 2421.139 1408
20637 2370.008 1408
20639 2245.802 1408
20641 2180.253 1408
20643 2249.451 1408
20645 2131.011 1408
20647 1890.265 1408
20701 1572.57 1409
20703 1316.037 1409
20705 1113.094 1409
20707 1026.912 1409
20709 979.346 1409
20711 951.131 1409
20713 965.342 1409
20715 1041.615 1409
20717 1260.391 1409
20719 1656.078 1409
20721 1967.288 1409
20723 2281.283 1409
20725 2364.34 1409
20727 2280.33 1409
20729 2213.261 1409
20731 2046.157 1409
20733 2012.701 1409
20735 2137.905 1409
20737 2197.292 1409
20739 2120.243 1409
20741 2025.805 1409
20743 2079.739 1409
20745 2112.577 1409
20747 1797.314 1409
20801 1362.989 1410
20803 1108.507 1410
20805 984.097 1410
20807 945.046 1410
20809 935.385 1410
20811 929.471 1410
20813 1042.5529999999999 1410
20815 1324.182 1410
20817 1723.105 1410
20819 2173.928 1410
20821 2396.56 1410
20823 2446.738 1410
20825 2541.162 1410
20827 2479.692 1410
20829 2372.188 1410
20831 2428.27 1410
20833 2574.255 1410
20835 2735.9610000000002 1410
20837 2484.789 1410
20839 2267.621 1410
20841 2117.493 1410
20843 2145.577 1410
20845 2177.47 1410
20847 1785.602 1410
20901 1349.6200000000001 1410
20903 1070.938 1410
20905 959.014 1410
20907 951.946 1410
20909 948.665 1410
20911 945.86 1410
20913 1052.277 1410
20915 1417.335 1410
20917 1781.798 1410
20919 2193.101 1410
20921 2456.111 1410
20923 2506.43 1410
20925 2615.731 1410
20927 2545.664 1410
20929 2468.97 1410
20931 2575.425 1410
20933 2738.736 1410
20935 2877.586 1410
20937 2627.45 1410
20939 2371.282 1410
20941 2227.386 1410
20943 2228.317 1410
20945 2222.286 1410
20947 1825.168 1410
21001 1372.999 1413
21003 1079.85 1413
21005 959.581 1413
21007 942.7810000000001 1413
21009 925.472 1413
21011 933.539 1413
21013 1036.375 1413
21015 1389.167 1413
21017 1835.114 1413
21019 2257.998 1413
21021 2406.039 1413
21023 2460.198 1413
21025 2567.914 1413
21027 2472.085 1413
21029 2393.299 1413
21031 2441.02 1413
21033 2626.355 1413
21035 2741.885 1413
21037 2584.75 1413
21039 2232.907 1413
21041 2085.787 1413
21043 2269.733 1413
21045 2194.101 1413
21047 1856.047 1413
21101 1382.096 1415
21103 1082.89 1415
21105 969.202 1415
21107 944.086 1415
21109 951.952 1415
21111 934.758 1415
21113 1051.136 1415
21115 1458.601 1415
21117 1852.542 1415
21119 2207.49 1415
21121 2360.405 1415
21123 2506.237 1415
21125 2543.3 1415
21127 2429.837 1415
21129 2352.131 1415
21131 2372.585 1415
21133 2486.313 1415
21135 2615.684 1415
21137 2501.765 1415
21139 2260.593 1415
21141 2155.823 1415
21143 2298.852 1415
21145 2356.814 1415
21147 1910.817 1415
21201 1452.09 1416
21203 1138.174 1416
21205 1008.483 1416
21207 952.515 1416
21209 979.41 1416
21211 958.934 1416
21213 1076.462 1416
21215 1459.001 1416
21217 1860.439 1416
21219 2271.431 1416
21221 2567.799 1416
21223 2664.983 1416
21225 2703.183 1416
21227 2706.726 1416
21229 2607.301 1416
21231 2535.904 1416
21233 2627.2980000000002 1416
21235 2763.415 1416
21237 2670.521 1416
21239 2422.763 1416
21241 2287.479 1416
21243 2287.725 1416
21245 2171.543 1416
21247 1888.2259999999999 1416
21301 1491.905 1416
21303 1211.844 1416
21305 1033.763 1416
21307 955.123 1416
21309 931.951 1416
21311 931.356 1416
21313 948.506 1416
21315 1122.157 1416
21317 1455.688 1416
21319 1966.726 1416
21321 2289.072 1416
21323 2499.244 1416
21325 2536.269 1416
21327 2436.278 1416
21329 2348.445 1416
21331 2302.261 1416
21333 2230.803 1416
21335 2375.204 1416
21337 2389.963 1416
21339 2326.098 1416
21341 2209.739 1416
21343 2275.019 1416
21345 2150.642 1416
21347 1933.035 1416
21401 1555.669 1416
21403 1287.21 1416
21405 1084.434 1416
21407 997.454 1416
21409 960.022 1416
21411 946.924 1416
21413 924.375 1416
21415 1066.472 1416
21417 1289.205 1416
21419 1739.451 1416
21421 2043.326 1416
21423 2278.771 1416
21425 2316.681 1416
21427 2374.949 1416
21429 2202.398 1416
21431 2136.903 1416
21433 2029.701 1416
21435 2148.4230000000002 1416
21437 2174.611 1416
21439 2146.962 1416
21441 2115.044 1416
21443 2218.483 1416
21445 2147.794 1416
21447 1887.899 1416
21501 1489.154 1416
21503 1231.809 1416
21505 1059.97 1416
21507 1012.334 1416
21509 961.878 1416
21511 940.979 1416
21513 905.325 1416
21515 1021.895 1416
21517 1247.753 1416
21519 1614.145 1416
21521 1928.648 1416
21523 2155.146 1416
21525 2281.789 1416
21527 2186.425 1416
21529 2094.34 1416
21531 2104.904 1416
21533 2230.456 1416
21535 2414.975 1416
21537 2523.768 1416
21539 2422.239 1416
21541 2365.958 1416
21543 2452.494 1416
21545 2279.281 1416
21547 1793.126 1416
21601 1320.815 1416
21603 1071.483 1416
21605 985.875 1416
21607 956.877 1416
21609 958.971 1416
21611 961.946 1416
21613 1098.692 1416
21615 1438.316 1416
21617 1810.296 1416
21619 2311.48 1416
21621 2511.807 1416
21623 2599.277 1416
21625 2586.69 1416
21627 2517.845 1416
21629 2408.428 1416
21631 2431.717 1416
21633 2608.704 1416
21635 2761.789 1416
21637 2496.254 1416
21639 2282.705 1416
21641 2165.758 1416
21643 2397.974 1416
21645 2358.621 1416
21647 1899.508 1416
21701 1388.422 1415
21703 1107.21 1415
21705 991.335 1415
21707 1005.459 1415
21709 989.4499999999999 1415
21711 1004.415 1415
21713 1152.747 1415
21715 1453.293 1415
21717 1889.799 1415
21719 2309.368 1415
21721 2511.671 1415
21723 2490.453 1415
21725 2593.528 1415
21727 2503.149 1415
21729 2341.16 1415
21731 2329.122 1415
21733 2495.126 1415
21735 2709.749 1415
21737 2537.322 1415
21739 2343.477 1415
21741 2182.507 1415
21743 2362.885 1415
21745 2390.226 1415
21747 1963.163 1415
21801 1453.567 1416
21803 1158.196 1416
21805 1030.365 1416
21807 994.741 1416
21809 1003.281 1416
21811 1025.657 1416
21813 1129.47 1416
21815 1482.873 1416
21817 1817.4759999999999 1416
21819 2317.258 1416
21821 2425.989 1416
21823 2512.901 1416
21825 2609.86 1416
21827 2477.82 1416
21829 2366.181 1416
21831 2299.713 1416
21833 2557.702 1416
21835 2710.244 1416
21837 2512.986 1416
21839 2311.18 1416
21841 2142.255 1416
21843 2367.302 1416
21845 2366.074 1416
21847 1918.782 1416
21901 1437.972 1417
21903 1110.052 1417
21905 996.375 1417
21907 960.915 1417
21909 978.049 1417
21911 998.0 1417
21913 1135.538 1417
21915 1437.159 1417
21917 1852.113 1417
21919 2285.454 1417
21921 2377.557 1417
21923 2464.874 1417
21925 2531.75 1417
21927 2462.507 1417
21929 2397.995 1417
21931 2311.735 1417
21933 2466.686 1417
21935 2647.705 1417
21937 2533.986 1417
21939 2348.641 1417
21941 2218.252 1417
21943 2389.328 1417
21945 2340.841 1417
21947 1967.824 1417
22001 1563.905 1417
22003 1273.597 1417
22005 1034.768 1417
22007 953.38 1417
22009 929.86 1417
22011 935.398 1417
22013 1023.556 1417
22015 1206.718 1417
22017 1561.444 1417
22019 2046.622 1417
22021 2308.89 1417
22023 2364.781 1417
22025 2493.949 1417
22027 2388.861 1417
22029 2284.502 1417
22031 2284.646 1417
22033 2287.069 1417
22035 2480.233 1417
22037 2370.521 1417
22039 2349.424 1417
22041 2176.771 1417
22043 2344.534 1417
22045 2218.905 1417
22047 1967.9470000000001 1417
22101 1577.801 1420
22103 1300.989 1420
22105 1110.72 1420
22107 1042.682 1420
22109 992.546 1420
22111 964.535 1420
22113 943.22 1420
22115 1078.637 1420
22117 1282.345 1420
22119 1752.843 1420
22121 2035.288 1420
22123 2289.632 1420
22125 2448.853 1420
22127 2387.864 1420
22129 2200.923 1420
22131 2177.61 1420
22133 2131.729 1420
22135 2183.045 1420
22137 2257.197 1420
22139 2223.384 1420
22141 2184.191 1420
22143 2321.639 1420
22145 2232.671 1420
22147 1827.074 1420
22201 1380.664 1418
22203 1103.915 1418
22205 978.401 1418
22207 951.835 1418
22209 929.682 1418
22211 950.359 1418
22213 1099.292 1418
22215 1412.2160000000001 1418
22217 1733.506 1418
22219 2283.071 1418
22221 2466.674 1418
22223 2556.164 1418
22225 2633.322 1418
22227 2571.727 1418
22229 2376.957 1418
22231 2459.1 1418
22233 2636.335 1418
22235 2898.015 1418
22237 2616.194 1418
22239 2481.359 1418
22241 2254.601 1418
22243 2452.395 1418
22245 2362.512 1418
22247 1902.011 1418
22301 1417.866 1419
22303 1129.218 1419
22305 1036.711 1419
22307 1023.326 1419
22309 1026.777 1419
22311 1053.232 1419
22313 1155.553 1419
22315 1414.38 1419
22317 1866.918 1419
22319 2323.122 1419
22321 2481.21 1419
22323 2473.014 1419
22325 2547.638 1419
22327 2454.949 1419
22329 2359.896 1419
22331 2499.128 1419
22333 2704.254 1419
22335 2895.098 1419
22337 2731.358 1419
22339 2396.661 1419
22341 2347.346 1419
22343 2565.62 1419
22345 2465.884 1419
22347 1961.745 1419
22401 1452.698 1421
22403 1154.529 1421
22405 1030.686 1421
22407 1013.629 1421
22409 980.569 1421
22411 1017.443 1421
22413 1152.01 1421
22415 1512.912 1421
22417 1907.925 1421
22419 2368.966 1421
22421 2528.126 1421
22423 2585.073 1421
22425 2640.007 1421
22427 2546.379 1421
22429 2470.048 1421
22431 2495.227 1421
22433 2680.184 1421
22435 2774.35 1421
22437 2581.979 1421
22439 2341.3179999999998 1421
22441 2352.807 1421
22443 2550.008 1421
22445 2395.604 1421
22447 1939.35 1421
22501 1442.465 1421
22503 1160.403 1421
22505 1065.595 1421
22507 1037.773 1421
22509 1015.65 1421
22511 1041.983 1421
22513 1194.868 1421
22515 1475.302 1421
22517 1861.6879999999999 1421
22519 2343.295 1421
22521 2482.149 1421
22523 2478.585 1421
22525 2608.27 1421
22527 2524.065 1421
22529 2439.438 1421
22531 2412.027 1421
22533 2522.131 1421
22535 2749.156 1421
22537 2511.78 1421
22539 2328.179 1421
22541 2272.946 1421
22543 2555.755 1421
22545 2478.423 1421
22547 2043.983 1421
22601 1514.421 1421
22603 1213.8 1421
22605 1039.035 1421
22607 1013.477 1421
22609 1024.503 1421
22611 1032.113 1421
22613 1174.504 1421
22615 1493.467 1421
22617 1936.523 1421
22619 2418.988 1421
22621 2557.55 1421
22623 2715.938 1421
22625 2755.579 1421
22627 2628.335 1421
22629 2543.684 1421
22631 2561.67 1421
22633 2691.603 1421
22635 2841.647 1421
22637 2688.962 1421
22639 2435.395 1421
22641 2328.271 1421
22643 2547.956 1421
22645 2363.177 1421
22647 2003.539 1421
22701 1625.272 1421
22703 1315.225 1421
22705 1064.028 1421
22707 997.124 1421
22709 959.504 1421
22711 957.309 1421
22713 1029.25 1421
22715 1213.28 1421
22717 1499.68 1421
22719 1938.988 1421
22721 2351.685 1421
22723 2539.647 1421
22725 2555.485 1421
22727 2456.973 1421
22729 2422.179 1421
22731 2279.068 1421
22733 2316.119 1421
22735 2448.85 1421
22737 2386.701 1421
22739 2339.398 1421
22741 2226.792 1421
22743 2432.147 1421
22745 2250.175 1421
22747 1977.48 1421
22801 1633.232 1421
22803 1314.162 1421
22805 1135.621 1421
22807 1042.361 1421
22809 1009.311 1421
22811 1001.616 1421
22813 996.456 1421
22815 1069.388 1421
22817 1312.33 1421
22819 1715.798 1421
22821 1933.222 1421
22823 2297.298 1421
22825 2420.938 1421
22827 2334.385 1421
22829 2172.055 1421
22831 2146.404 1421
22833 2108.14 1421
22835 2182.336 1421
22837 2267.3 1421
22839 2212.396 1421
22841 2207.874 1421
22843 2410.114 1421
22845 2274.75 1421
22847 1815.317 1421
22901 1432.037 1421
22903 1103.12 1421
22905 993.339 1421
22907 969.112 1421
22909 949.246 1421
22911 971.524 1421
22913 1073.321 1421
22915 1354.711 1421
22917 1818.975 1421
22919 2258.781 1421
22921 2380.014 1421
22923 2514.605 1421
22925 2586.501 1421
22927 2532.432 1421
22929 2416.759 1421
22931 2399.84 1421
22933 2615.119 1421
22935 2811.269 1421
22937 2530.12 1421
22939 2298.884 1421
22941 2291.181 1421
22943 2569.156 1421
22945 2317.63 1421
22947 1880.207 1421
23001 1400.68 1421
23003 1113.014 1421
23005 1016.444 1421
23007 1004.156 1421
23009 1001.386 1421
23011 1026.676 1421
23013 1116.363 1421
23015 1419.654 1421
23017 1855.352 1421
23019 2294.387 1421
23021 2514.368 1421
23023 2569.965 1421
23025 2647.067 1421
23027 2587.256 1421
23029 2536.39 1421
23031 2596.799 1421
23033 2679.375 1421
23035 2952.184 1421
23037 2674.946 1421
23039 2453.059 1421
23041 2437.418 1421
23043 2599.225 1421
23045 2353.162 1421
23047 1941.853 1421
23101 1449.095 1421
23103 1126.959 1421
23105 1028.836 1421
23107 995.76 1421
23109 990.146 1421
23111 1008.773 1421
23113 1174.096 1421
23115 1478.9470000000001 1421
23117 1884.419 1421
23119 2427.676 1421
23121 2546.826 1421
23123 2607.006 1421
23125 2777.769 1421
23127 2736.902 1421
23129 2604.356 1421
23131 2575.813 1421
23133 2753.702 1421
23135 2985.117 1421
23137 2616.954 1421
23139 2537.633 1421
23141 2516.736 1421
23143 2550.433 1421
23145 2320.384 1421
23147 1889.5529999999999 1421
23201 1479.656 1420
23203 1166.552 1420
23205 1034.684 1420
23207 1004.919 1420
23209 1018.948 1420
23211 1031.239 1420
23213 1133.656 1420
23215 1429.921 1420
23217 1911.17 1420
23219 2348.898 1420
23221 2538.314 1420
23223 2662.471 1420
23225 2745.889 1420
23227 2601.9030000000002 1420
23229 2505.698 1420
23231 2526.978 1420
23233 2648.807 1420
23235 2803.347 1420
23237 2565.974 1420
23239 2342.023 1420
23241 2301.928 1420
23243 2568.995 1420
23245 2382.006 1420
23247 2003.0430000000001 1420
23301 1497.244 1421
23303 1156.298 1421
23305 1038.931 1421
23307 990.557 1421
23309 987.355 1421
23311 998.866 1421
23313 1129.746 1421
23315 1468.09 1421
23317 1902.249 1421
23319 2329.8360000000002 1421
23321 2532.62 1421
23323 2568.484 1421
23325 2676.628 1421
23327 2568.715 1421
23329 2517.478 1421
23331 2519.104 1421
23333 2574.472 1421
23335 2678.596 1421
23337 2530.928 1421
23339 2350.698 1421
23341 2402.964 1421
23343 2527.001 1421
23345 2343.818 1421
23347 2015.82 1421
23401 1597.081 1421
23403 1237.542 1421
23405 1072.216 1421
23407 983.577 1421
23409 929.908 1421
23411 951.274 1421
23413 956.691 1421
23415 1142.744 1421
23417 1585.588 1421
23419 2057.027 1421
23421 2369.802 1421
23423 2387.29 1421
23425 2468.217 1421
23427 2346.305 1421
23429 2330.536 1421
23431 2354.946 1421
23433 2436.705 1421
23435 2698.116 1421
23437 2659.955 1421
23439 2607.731 1421
23441 2575.277 1421
23443 2597.097 1421
23445 2291.239 1421
23447 1995.436 1421
23501 1643.421 1421
23503 1312.267 1421
23505 1148.001 1421
23507 1064.626 1421
23509 1032.731 1421
23511 1016.553 1421
23513 1005.609 1421
23515 1100.257 1421
23517 1373.79 1421
23519 1802.474 1421
23521 2066.317 1421
23523 2363.934 1421
23525 2587.37 1421
23527 2548.993 1421
23529 2396.215 1421
23531 2321.3 1421
23533 2294.987 1421
23535 2310.979 1421
23537 2318.217 1421
23539 2269.242 1421
23541 2277.938 1421
23543 2446.575 1421
23545 2286.519 1421
23547 1879.62 1421
23601 1415.897 1421
23603 1144.808 1421
23605 994.672 1421
23607 958.076 1421
23609 932.448 1421
23611 970.491 1421
23613 1056.66 1421
23615 1415.083 1421
23617 1876.498 1421
23619 2346.247 1421
23621 2542.763 1421
23623 2655.009 1421
23625 2673.523 1421
23627 2556.319 1421
23629 2490.362 1421
23631 2555.462 1421
23633 2652.906 1421
23635 2867.729 1421
23637 2680.679 1421
23639 2456.9 1421
23641 2429.998 1421
23643 2658.57 1421
23645 2360.394 1421
23647 1880.719 1421
23701 1437.301 1421
23703 1129.272 1421
23705 1026.522 1421
23707 988.567 1421
23709 983.927 1421
23711 982.563 1421
23713 1103.647 1421
23715 1434.346 1421
23717 1967.278 1421
23719 2330.961 1421
23721 2601.198 1421
23723 2491.597 1421
23725 2585.697 1421
23727 2497.176 1421
23729 2465.602 1421
23731 2484.448 1421
23733 2661.113 1421
23735 2934.224 1421
23737 2614.666 1421
23739 2586.226 1421
23741 2605.786 1421
23743 2728.739 1421
23745 2412.63 1421
23747 1918.667 1421
23801 1426.326 1420
23803 1148.014 1420
23805 1014.466 1420
23807 981.052 1420
23809 971.371 1420
23811 983.896 1420
23813 1131.113 1420
23815 1492.833 1420
23817 1915.202 1420
23819 2433.495 1420
23821 2523.038 1420
23823 2644.382 1420
23825 2726.118 1420
23827 2575.713 1420
23829 2485.457 1420
23831 2552.503 1420
23833 2725.839 1420
23835 2905.783 1420
23837 2720.238 1420
23839 2588.173 1420
23841 2594.475 1420
23843 2721.955 1420
23845 2450.328 1420
23847 2011.481 1420
23901 1489.66 1420
23903 1154.177 1420
23905 1023.141 1420
23907 993.194 1420
23909 989.395 1420
23911 1018.069 1420
23913 1177.22 1420
23915 1526.781 1420
23917 1914.964 1420
23919 2352.268 1420
23921 2668.216 1420
23923 2652.926 1420
23925 2754.566 1420
23927 2646.775 1420
23929 2559.679 1420
23931 2608.408 1420
23933 2728.099 1420
23935 2871.699 1420
23937 2669.977 1420
23939 2449.98 1420
23941 2468.975 1420
23943 2746.423 1420
23945 2415.356 1420
23947 1960.779 1420
24001 1473.485 1420
24003 1184.503 1420
24005 1026.443 1420
24007 1001.772 1420
24009 995.175 1420
24011 1007.468 1420
24013 1135.593 1420
24015 1500.26 1420
24017 1930.406 1420
24019 2424.561 1420
24021 2602.928 1420
24023 2640.183 1420
24025 2702.432 1420
24027 2589.533 1420
24029 2482.385 1420
24031 2516.862 1420
24033 2563.258 1420
24035 2776.826 1420
24037 2737.686 1420
24039 2527.601 1420
24041 2524.301 1420
24043 2665.078 1420
24045 2349.437 1420
24047 2002.249 1420
24101 1557.046 1421
24103 1227.91 1421
24105 1022.945 1421
24107 951.491 1421
24109 920.572 1421
24111 939.441 1421
24113 984.778 1421
24115 1150.103 1421
24117 1527.691 1421
24119 2105.378 1421
24121 2364.066 1421
24123 2493.421 1421
24125 2535.724 1421
24127 2438.824 1421
24129 2401.728 1421
24131 2322.634 1421
24133 2327.733 1421
24135 2535.173 1421
24137 2474.091 1421
24139 2372.209 1421
24141 2403.5 1421
24143 2547.545 1421
24145 2326.4 1421
24147 1970.745 1421
24201 1598.748 1421
24203 1301.018 1421
24205 1114.365 1421
24207 1039.779 1421
24209 978.885 1421
24211 942.446 1421
24213 983.845 1421
24215 1060.404 1421
24217 1284.817 1421
24219 1774.473 1421
24221 2089.655 1421
24223 2371.546 1421
24225 2561.593 1421
24227 2472.806 1421
24229 2339.987 1421
24231 2214.11 1421
24233 2229.55 1421
24235 2403.578 1421
24237 2468.007 1421
24239 2522.756 1421
24241 2659.393 1421
24243 2617.129 1421
24245 2301.702 1421
24247 1872.587 1421
24301 1390.143 1420
24303 1113.689 1420
24305 1006.929 1420
24307 955.894 1420
24309 946.948 1420
24311 964.21 1420
24313 1119.422 1420
24315 1609.608 1420
24317 1983.908 1420
24319 2328.155 1420
24321 2453.253 1420
24323 2570.674 1420
24325 2717.165 1420
24327 2632.095 1420
24329 2520.3 1420
24331 2618.331 1420
24333 2816.678 1420
24335 3066.2690000000002 1420
24337 2754.059 1420
24339 2558.016 1420
24341 2683.076 1420
24343 2764.847 1420
24345 2394.854 1420
24347 1869.03 1420
24401 1415.979 1419
24403 1109.066 1419
24405 995.9879999999999 1419
24407 976.368 1419
24409 968.028 1419
24411 987.175 1419
24413 1156.013 1419
24415 1666.429 1419
24417 2039.0 1419
24419 2374.082 1419
24421 2482.258 1419
24423 2564.597 1419
24425 2639.553 1419
24427 2547.472 1419
24429 2458.2980000000002 1419
24431 2561.806 1419
24433 2805.047 1419
24435 3001.39 1419
24437 2664.347 1419
24439 2473.687 1419
24441 2603.277 1419
24443 2762.708 1419
24445 2393.034 1419
24447 1799.523 1419
24501 1341.832 1418
24503 1078.411 1418
24505 977.103 1418
24507 954.39 1418
24509 961.523 1418
24511 975.533 1418
24513 1184.124 1418
24515 1734.775 1418
24517 2125.857 1418
24519 2373.983 1418
24521 2469.82 1418
24523 2506.507 1418
24525 2615.988 1418
24527 2548.119 1418
24529 2605.011 1418
24531 2695.664 1418
24533 2796.974 1418
24535 3065.76 1418
24537 2870.993 1418
24539 2754.237 1418
24541 2871.009 1418
24543 2748.073 1418
24545 2328.602 1418
24547 1817.234 1418
24601 1375.51 1418
24603 1098.556 1418
24605 994.284 1418
24607 973.057 1418
24609 999.478 1418
24611 1036.798 1418
24613 1223.682 1418
24615 1757.218 1418
24617 2142.258 1418
24619 2332.124 1418
24621 2443.24 1418
24623 2478.379 1418
24625 2607.392 1418
24627 2520.677 1418
24629 2433.637 1418
24631 2453.026 1418
24633 2664.87 1418
24635 2957.536 1418
24637 2693.12 1418
24639 2624.125 1418
24641 2775.015 1418
24643 2803.92 1418
24645 2417.017 1418
24647 1878.389 1418
24701 1376.292 1415
24703 1119.208 1415
24705 1028.487 1415
24707 1008.7719999999999 1415
24709 997.27 1415
24711 1004.638 1415
24713 1203.981 1415
24715 1747.872 1415
24717 2122.521 1415
24719 2362.793 1415
24721 2396.929 1415
24723 2486.444 1415
24725 2626.647 1415
24727 2495.787 1415
24729 2461.639 1415
24731 2543.383 1415
24733 2673.643 1415
24735 2740.266 1415
24737 2548.048 1415
24739 2403.348 1415
24741 2553.403 1415
24743 2677.531 1415
24745 2361.763 1415
24747 2056.324 1415
