Time sum_kwh count_users
20547 1155.079 975
20601 935.365 975
20603 771.831 975
20605 674.94 975
20607 619.705 975
20609 578.552 975
20611 582.289 975
20613 643.095 975
20615 827.333 975
20617 1120.871 975
20619 1454.764 975
20621 1649.727 975
20623 1720.219 975
20625 1678.756 975
20627 1623.877 975
20629 1603.634 975
20631 1572.823 975
20633 1612.054 975
20635 1746.127 975
20637 1641.448 975
20639 1640.251 975
20641 1476.537 975
20643 1451.559 975
20645 1411.24 975
20647 1177.383 975
20701 962.058 975
20703 818.443 975
20705 709.856 975
20707 627.768 975
20709 590.902 975
20711 600.241 975
20713 628.196 975
20715 708.995 975
20717 874.89 975
20719 1171.568 975
20721 1432.105 975
20723 1537.602 975
20725 1703.367 975
20727 1616.218 975
20729 1493.784 975
20731 1367.1009999999999 975
20733 1399.06 975
20735 1429.461 975
20737 1437.442 975
20739 1376.262 975
20741 1352.563 975
20743 1377.17 975
20745 1437.921 975
20747 1138.357 975
20801 857.998 975
20803 698.596 975
20805 624.081 975
20807 597.491 975
20809 589.59 975
20811 609.468 975
20813 749.353 975
20815 993.103 975
20817 1373.414 975
20819 1527.1 975
20821 1639.195 975
20823 1751.824 975
20825 1803.722 975
20827 1743.175 975
20829 1608.249 975
20831 1618.708 975
20833 1771.039 975
20835 1845.654 975
20837 1807.281 975
20839 1599.853 975
20841 1418.404 975
20843 1460.081 975
20845 1472.208 975
20847 1162.566 975
20901 840.902 977
20903 700.768 977
20905 619.311 977
20907 588.499 977
20909 589.656 977
20911 612.71 977
20913 762.551 977
20915 984.195 977
20917 1318.7740000000001 977
20919 1529.72 977
20921 1674.853 977
20923 1778.866 977
20925 1876.232 977
20927 1730.937 977
20929 1724.195 978
20931 1700.577 978
20933 1826.592 978
20935 1913.345 978
20937 1857.307 978
20939 1683.746 978
20941 1496.828 978
20943 1480.963 978
20945 1482.806 978
20947 1170.217 978
21001 879.102 979
21003 702.862 979
21005 631.703 979
21007 588.899 979
21009 585.0360000000001 979
21011 593.777 979
21013 701.021 979
21015 1029.963 979
21017 1367.478 979
21019 1550.602 979
21021 1693.8990000000001 979
21023 1693.999 979
21025 1786.787 979
21027 1733.599 979
21029 1646.025 979
21031 1644.643 979
21033 1768.035 979
21035 1875.422 979
21037 1689.211 979
21039 1619.635 979
21041 1554.979 979
21043 1562.907 979
21045 1499.678 979
21047 1154.168 979
21101 855.583 981
21103 686.886 981
21105 621.171 981
21107 571.921 981
21109 566.491 981
21111 608.678 981
21113 716.73 981
21115 993.593 981
21117 1277.113 981
21119 1531.415 981
21121 1674.73 981
21123 1722.069 981
21125 1778.431 981
21127 1675.779 981
21129 1583.324 981
21131 1619.165 981
21133 1686.723 981
21135 1831.972 981
21137 1756.649 981
21139 1588.842 981
21141 1520.562 981
21143 1516.123 981
21145 1482.4279999999999 981
21147 1177.212 981
21201 861.6560000000001 982
21203 706.962 982
21205 628.265 982
21207 600.375 982
21209 580.686 982
21211 605.742 982
21213 694.433 982
21215 964.134 982
21217 1293.884 982
21219 1537.913 982
21221 1773.98 982
21223 1825.718 982
21225 1894.86 982
21227 1777.275 982
21229 1714.632 982
21231 1773.601 982
21233 1774.845 982
21235 1940.037 982
21237 1888.491 982
21239 1679.974 982
21241 1597.724 982
21243 1521.749 982
21245 1435.757 982
21247 1181.708 982
21301 943.431 982
21303 770.824 982
21305 652.545 982
21307 595.377 982
21309 583.872 982
21311 587.606 982
21313 631.284 982
21315 781.726 982
21317 1020.434 982
21319 1389.463 982
21321 1662.603 982
21323 1737.437 982
21325 1824.388 982
21327 1755.305 982
21329 1630.741 982
21331 1601.915 982
21333 1548.773 982
21335 1680.294 982
21337 1683.684 982
21339 1515.985 982
21341 1417.79 982
21343 1410.906 982
21345 1341.594 982
21347 1141.09 982
21401 909.883 982
21403 759.229 982
21405 665.242 982
21407 596.813 982
21409 584.323 982
21411 582.731 982
21413 579.412 982
21415 707.437 982
21417 900.955 982
21419 1178.166 982
21421 1380.091 982
21423 1586.372 982
21425 1561.512 982
21427 1600.022 982
21429 1451.929 982
21431 1407.51 982
21433 1368.764 982
21435 1448.888 982
21437 1453.164 982
21439 1437.648 982
21441 1401.867 982
21443 1390.429 982
21445 1325.368 982
21447 1108.204 982
21501 902.814 982
21503 735.04 982
21505 650.451 982
21507 597.669 982
21509 581.061 982
21511 583.738 982
21513 597.955 982
21515 678.852 982
21517 810.784 982
21519 1078.249 982
21521 1309.743 982
21523 1399.005 982
21525 1545.667 982
21527 1546.394 982
21529 1442.848 982
21531 1394.124 982
21533 1483.091 982
21535 1588.685 982
21537 1658.668 982
21539 1593.568 982
21541 1553.224 982
21543 1514.526 982
21545 1333.183 982
21547 1097.8410000000001 982
21601 839.84 982
21603 690.544 982
21605 623.826 982
21607 583.68 982
21609 567.572 982
21611 596.438 982
21613 719.12 982
21615 981.664 982
21617 1286.184 982
21619 1449.9279999999999 982
21621 1629.637 982
21623 1720.655 982
21625 1764.717 982
21627 1698.979 982
21629 1658.534 982
21631 1639.439 982
21633 1694.665 982
21635 1836.264 982
21637 1683.572 982
21639 1536.203 982
21641 1481.637 982
21643 1545.709 982
21645 1524.333 982
21647 1203.704 982
21701 878.444 983
21703 678.285 983
21705 622.018 983
21707 566.841 983
21709 571.919 983
21711 594.298 983
21713 724.551 983
21715 1019.78 983
21717 1333.927 983
21719 1575.619 983
21721 1687.352 983
21723 1713.857 983
21725 1769.666 983
21727 1750.972 983
21729 1633.507 983
21731 1677.659 983
21733 1750.78 983
21735 1860.012 983
21737 1779.789 983
21739 1527.136 983
21741 1466.658 983
21743 1492.378 983
21745 1484.767 983
21747 1153.839 983
21801 856.048 984
21803 688.865 984
21805 644.3 984
21807 610.686 984
21809 592.613 984
21811 608.817 984
21813 762.425 984
21815 1005.908 984
21817 1378.637 984
21819 1577.256 984
21821 1684.176 984
21823 1738.302 984
21825 1757.914 984
21827 1674.084 984
21829 1650.374 984
21831 1613.94 984
21833 1734.248 984
21835 1882.027 984
21837 1856.704 984
21839 1670.301 984
21841 1473.294 984
21843 1526.75 984
21845 1534.354 984
21847 1185.004 984
21901 882.905 983
21903 717.521 983
21905 647.061 983
21907 596.3340000000001 983
21909 595.828 983
21911 617.264 983
21913 742.037 983
21915 976.523 983
21917 1358.974 983
21919 1569.704 983
21921 1778.199 983
21923 1745.686 983
21925 1756.876 983
21927 1716.3990000000001 983
21929 1631.312 983
21931 1593.6 983
21933 1705.858 983
21935 1782.754 983
21937 1733.586 983
21939 1653.39 983
21941 1587.915 983
21943 1487.348 983
21945 1453.99 983
21947 1182.786 983
22001 931.64 983
22003 735.072 983
22005 664.475 983
22007 602.418 983
22009 588.841 983
22011 608.559 983
22013 628.739 983
22015 807.914 983
22017 1077.565 983
22019 1411.727 983
22021 1613.997 983
22023 1669.208 983
22025 1694.788 983
22027 1680.868 983
22029 1552.636 983
22031 1513.194 983
22033 1555.029 983
22035 1680.74 983
22037 1599.819 983
22039 1492.511 983
22041 1469.155 983
22043 1469.598 983
22045 1367.33 983
22047 1157.52 983
22101 934.813 983
22103 762.942 983
22105 699.42 983
22107 629.871 983
22109 593.558 983
22111 597.116 983
22113 610.91 983
22115 720.133 983
22117 905.539 983
22119 1183.596 983
22121 1405.874 983
22123 1529.766 983
22125 1647.458 983
22127 1604.6200000000001 983
22129 1449.595 983
22131 1374.377 983
22133 1423.263 983
22135 1435.141 983
22137 1437.723 983
22139 1394.368 983
22141 1432.5 983
22143 1464.478 983
22145 1352.711 983
22147 1104.848 983
22201 842.459 983
22203 704.092 983
22205 611.652 983
22207 574.398 983
22209 565.479 983
22211 590.557 983
22213 735.349 983
22215 936.843 983
22217 1349.112 983
22219 1567.657 983
22221 1725.573 983
22223 1773.927 983
22225 1832.098 983
22227 1694.458 983
22229 1660.949 983
22231 1628.977 983
22233 1800.192 983
22235 1932.058 983
22237 1793.3 983
22239 1609.735 983
22241 1517.845 983
22243 1578.299 983
22245 1527.969 983
22247 1144.108 983
22301 847.039 983
22303 696.64 983
22305 647.492 983
22307 598.731 983
22309 585.923 983
22311 603.425 983
22313 760.229 983
22315 957.336 983
22317 1371.338 983
22319 1627.219 983
22321 1808.17 983
22323 1771.769 983
22325 1819.923 983
22327 1723.081 983
22329 1651.285 983
22331 1690.314 983
22333 1793.326 983
22335 2005.124 983
22337 1771.1399999999999 983
22339 1611.873 983
22341 1625.517 983
22343 1667.778 983
22345 1496.503 983
22347 1146.099 983
22401 853.016 983
22403 692.799 983
22405 639.355 983
22407 598.078 983
22409 595.884 983
22411 616.995 983
22413 728.87 983
22415 966.3 983
22417 1316.991 983
22419 1531.146 983
22421 1719.228 983
22423 1737.073 983
22425 1776.417 983
22427 1732.752 983
22429 1649.371 983
22431 1729.797 983
22433 1774.515 983
22435 1926.292 983
22437 1789.412 983
22439 1656.192 983
22441 1607.569 983
22443 1607.143 983
22445 1543.917 983
22447 1162.569 983
22501 888.33 983
22503 713.8 983
22505 647.759 983
22507 611.017 983
22509 600.205 983
22511 614.753 983
22513 720.163 983
22515 966.131 983
22517 1370.258 983
22519 1575.123 983
22521 1709.214 983
22523 1729.234 983
22525 1787.88 983
22527 1648.776 983
22529 1642.007 983
22531 1585.281 983
22533 1681.84 983
22535 1830.717 983
22537 1752.055 983
22539 1617.001 983
22541 1553.455 983
22543 1589.909 983
22545 1434.298 983
22547 1153.837 983
22601 854.432 985
22603 695.975 985
22605 644.225 985
22607 580.114 985
22609 568.416 985
22611 603.918 985
22613 753.54 985
22615 967.753 985
22617 1305.34 985
22619 1617.369 985
22621 1782.551 985
22623 1860.988 985
22625 1864.978 985
22627 1799.277 985
22629 1744.225 985
22631 1728.134 985
22633 1792.516 985
22635 1951.449 985
22637 1835.089 985
22639 1676.929 985
22641 1619.079 985
22643 1548.818 985
22645 1436.1390000000001 985
22647 1205.499 985
22701 969.44 985
22703 786.888 985
22705 693.683 985
22707 640.86 985
22709 606.324 985
22711 612.438 985
22713 659.024 985
22715 827.572 985
22717 1109.569 985
22719 1427.82 985
22721 1665.065 985
22723 1726.097 985
22725 1802.605 985
22727 1698.917 985
22729 1599.05 985
22731 1605.798 985
22733 1654.892 985
22735 1693.168 985
22737 1581.48 985
22739 1522.524 985
22741 1550.515 985
22743 1551.915 985
22745 1449.789 985
22747 1185.877 985
22801 952.159 985
22803 784.513 985
22805 676.719 985
22807 617.248 985
22809 602.308 985
22811 592.611 985
22813 605.601 985
22815 701.365 985
22817 877.026 985
22819 1188.552 985
22821 1392.278 985
22823 1493.708 985
22825 1616.652 985
22827 1624.866 985
22829 1518.866 985
22831 1418.339 985
22833 1427.194 985
22835 1444.8319999999999 985
22837 1394.45 985
22839 1429.612 985
22841 1417.455 985
22843 1521.83 985
22845 1378.555 985
22847 1139.597 985
22901 898.465 985
22903 696.151 985
22905 627.549 985
22907 583.505 985
22909 581.797 985
22911 590.094 985
22913 699.202 985
22915 944.793 985
22917 1302.218 985
22919 1540.764 985
22921 1736.675 985
22923 1777.584 985
22925 1804.606 985
22927 1778.889 985
22929 1709.021 985
22931 1674.535 985
22933 1765.691 985
22935 1843.535 985
22937 1696.882 985
22939 1647.668 985
22941 1511.585 985
22943 1681.067 985
22945 1539.306 985
22947 1174.435 985
23001 851.844 985
23003 711.12 985
23005 650.468 985
23007 603.023 985
23009 598.897 985
23011 618.723 985
23013 778.21 985
23015 1023.571 985
23017 1315.814 985
23019 1622.809 985
23021 1823.259 985
23023 1815.165 985
23025 1867.052 985
23027 1823.287 985
23029 1727.923 985
23031 1677.4080000000001 985
23033 1784.422 985
23035 1932.212 985
23037 1812.22 985
23039 1658.151 985
23041 1652.393 985
23043 1689.074 985
23045 1520.782 985
23047 1183.34 985
23101 870.419 985
23103 725.623 985
23105 649.786 985
23107 616.117 985
23109 595.84 985
23111 606.846 985
23113 739.3629999999999 985
23115 1040.529 985
23117 1303.362 985
23119 1591.05 985
23121 1802.849 985
23123 1799.015 985
23125 1820.977 985
23127 1734.749 985
23129 1666.948 985
23131 1677.401 985
23133 1803.315 985
23135 1993.753 985
23137 1834.381 985
23139 1753.461 985
23141 1663.401 985
23143 1660.095 985
23145 1475.472 985
23147 1160.732 985
23201 881.138 986
23203 727.814 986
23205 661.239 986
23207 627.1 986
23209 608.31 986
23211 611.246 986
23213 788.912 986
23215 1063.711 986
23217 1386.8509999999999 986
23219 1553.67 986
23221 1699.661 986
23223 1756.413 986
23225 1787.929 986
23227 1715.037 986
23229 1696.25 986
23231 1688.694 986
23233 1757.363 986
23235 1922.2930000000001 986
23237 1728.262 986
23239 1667.698 986
23241 1621.386 986
23243 1688.839 986
23245 1507.754 986
23247 1175.898 986
23301 915.777 986
23303 712.731 986
23305 634.07 986
23307 610.475 986
23309 582.034 986
23311 598.059 986
23313 761.466 986
23315 1006.162 986
23317 1429.253 986
23319 1677.933 986
23321 1751.932 986
23323 1809.64 986
23325 1854.211 986
23327 1743.323 986
23329 1641.374 986
23331 1682.892 986
23333 1749.98 986
23335 1781.2 986
23337 1745.02 986
23339 1576.963 986
23341 1502.418 986
23343 1640.806 986
23345 1496.693 986
23347 1189.134 986
23401 936.597 986
23403 743.264 986
23405 666.235 986
23407 614.192 986
23409 580.767 986
23411 581.583 986
23413 631.966 986
23415 803.672 986
23417 1082.72 986
23419 1449.337 986
23421 1606.784 986
23423 1758.608 986
23425 1769.576 986
23427 1696.237 986
23429 1555.673 986
23431 1568.914 986
23433 1603.239 986
23435 1767.827 986
23437 1724.433 986
23439 1661.198 986
23441 1655.349 986
23443 1598.445 986
23445 1391.683 986
23447 1133.699 986
23501 945.018 985
23503 784.584 985
23505 658.165 985
23507 618.619 985
23509 584.311 985
23511 599.279 985
23513 615.99 985
23515 700.099 985
23517 874.183 985
23519 1183.739 985
23521 1445.312 985
23523 1532.288 985
23525 1731.792 985
23527 1676.323 985
23529 1568.741 985
23531 1526.884 985
23533 1501.45 985
23535 1470.673 985
23537 1411.242 985
23539 1430.986 985
23541 1432.55 985
23543 1548.727 985
23545 1385.342 985
23547 1113.555 985
23601 858.629 985
23603 675.434 985
23605 603.9879999999999 985
23607 570.954 985
23609 551.176 985
23611 563.97 985
23613 720.65 985
23615 982.691 985
23617 1353.115 985
23619 1556.962 985
23621 1707.774 985
23623 1748.471 985
23625 1800.263 985
23627 1709.567 985
23629 1639.631 985
23631 1638.427 985
23633 1762.051 985
23635 1953.224 985
23637 1790.116 985
23639 1616.366 985
23641 1596.707 985
23643 1748.749 985
23645 1543.476 985
23647 1149.1490000000001 985
23701 917.261 985
23703 716.632 985
23705 657.129 985
23707 594.219 985
23709 582.966 985
23711 590.6370000000001 985
23713 786.318 985
23715 1039.979 985
23717 1400.627 985
23719 1618.956 985
23721 1694.595 985
23723 1661.5620000000001 985
23725 1755.122 985
23727 1656.994 985
23729 1626.089 985
23731 1621.22 985
23733 1675.045 985
23735 1866.493 985
23737 1750.218 985
23739 1680.276 985
23741 1767.024 985
23743 1755.264 985
23745 1501.556 985
23747 1138.426 985
23801 857.399 984
23803 708.57 984
23805 646.637 984
23807 595.904 984
23809 591.075 984
23811 603.593 984
23813 721.397 984
23815 1034.841 984
23817 1327.674 984
23819 1540.613 984
23821 1659.587 984
23823 1677.646 984
23825 1782.248 984
23827 1706.239 984
23829 1610.221 984
23831 1666.192 984
23833 1761.493 984
23835 1952.559 984
23837 1770.862 984
23839 1719.012 984
23841 1670.423 984
23843 1753.928 984
23845 1495.902 984
23847 1172.078 984
23901 892.93 984
23903 708.094 984
23905 632.573 984
23907 580.059 984
23909 559.902 984
23911 579.785 984
23913 753.873 984
23915 985.439 984
23917 1428.139 984
23919 1527.25 984
23921 1650.294 984
23923 1665.806 984
23925 1706.82 984
23927 1718.102 984
23929 1671.441 984
23931 1663.374 984
23933 1764.389 984
23935 1922.523 984
23937 1749.137 984
23939 1664.107 984
23941 1614.134 984
23943 1684.235 984
23945 1541.152 984
23947 1151.162 984
24001 844.232 984
24003 699.356 984
24005 628.417 984
24007 586.504 984
24009 568.6370000000001 984
24011 602.869 984
24013 737.823 984
24015 1006.3870000000001 984
24017 1369.097 984
24019 1648.376 984
24021 1728.058 984
24023 1781.1580000000001 984
24025 1786.06 984
24027 1721.721 984
24029 1657.645 984
24031 1678.185 984
24033 1721.458 984
24035 1817.817 984
24037 1815.871 984
24039 1675.981 984
24041 1586.7259999999999 984
24043 1611.975 984
24045 1480.748 984
24047 1177.654 984
24101 941.1659999999999 984
24103 759.95 984
24105 674.31 984
24107 594.046 984
24109 566.51 984
24111 579.543 984
24113 620.707 984
24115 803.066 984
24117 1084.938 984
24119 1435.876 984
24121 1625.085 984
24123 1647.802 984
24125 1768.45 984
24127 1719.721 984
24129 1612.57 984
24131 1557.825 984
24133 1573.568 984
24135 1686.722 984
24137 1654.102 984
24139 1568.004 984
24141 1594.678 984
24143 1629.265 984
24145 1403.735 984
24147 1159.721 984
24201 918.777 984
24203 753.701 984
24205 673.537 984
24207 606.846 984
24209 578.013 984
24211 577.957 984
24213 602.549 984
24215 689.941 984
24217 855.659 984
24219 1242.257 984
24221 1472.986 984
24223 1647.93 984
24225 1694.5240000000001 984
24227 1725.044 984
24229 1572.629 984
24231 1502.98 984
24233 1480.203 984
24235 1545.033 984
24237 1572.681 984
24239 1593.42 984
24241 1705.05 984
24243 1687.56 984
24245 1453.885 984
24247 1136.065 984
24301 895.245 984
24303 708.173 984
24305 610.442 984
24307 577.932 984
24309 576.933 984
24311 575.883 984
24313 760.045 984
24315 1118.01 984
24317 1425.378 984
24319 1606.284 984
24321 1728.251 984
24323 1821.13 984
24325 1787.221 984
24327 1784.981 984
24329 1687.115 984
24331 1696.561 984
24333 1843.473 984
24335 2034.605 984
24337 1775.588 984
24339 1691.539 984
24341 1731.327 984
24343 1806.308 984
24345 1565.973 984
24347 1171.631 984
24401 874.266 985
24403 694.832 985
24405 639.494 985
24407 597.603 985
24409 589.745 985
24411 616.126 985
24413 815.2139999999999 985
24415 1159.441 985
24417 1483.628 985
24419 1561.336 985
24421 1684.096 985
24423 1707.541 985
24425 1823.529 985
24427 1723.895 985
24429 1699.019 985
24431 1692.923 985
24433 1899.714 985
24435 1994.385 985
24437 1791.407 985
24439 1656.415 985
24441 1750.172 985
24443 1757.361 985
24445 1482.804 985
24447 1108.116 985
24501 855.602 985
24503 692.187 985
24505 633.221 985
24507 588.95 985
24509 590.437 985
24511 616.862 985
24513 777.684 985
24515 1201.024 985
24517 1479.113 985
24519 1591.815 985
24521 1723.48 985
24523 1757.66 985
24525 1775.18 985
24527 1766.5240000000001 985
24529 1741.027 985
24531 1838.809 985
24533 2046.503 985
24535 2187.745 985
24537 2005.198 985
24539 1781.788 985
24541 1870.474 985
24543 1780.582 985
24545 1480.271 985
24547 1101.887 985
24601 865.404 985
24603 708.775 985
24605 661.322 985
24607 613.286 985
24609 601.336 985
24611 626.803 985
24613 765.711 985
24615 1210.935 985
24617 1591.13 985
24619 1581.055 985
24621 1625.768 985
24623 1693.022 985
24625 1743.326 985
24627 1686.974 985
24629 1647.064 985
24631 1681.166 985
24633 1865.05 985
24635 1931.536 985
24637 1781.003 985
24639 1665.937 985
24641 1795.814 985
24643 1795.122 985
24645 1527.79 985
24647 1140.3 985
24701 847.371 984
24703 673.411 984
24705 629.15 984
24707 594.062 984
24709 596.751 984
24711 606.168 984
24713 789.3870000000001 984
24715 1175.005 984
24717 1545.392 984
24719 1642.837 984
24721 1760.484 984
24723 1729.301 984
24725 1757.56 984
24727 1706.516 984
24729 1673.448 984
24731 1732.333 984
24733 1815.841 984
24735 1849.047 984
24737 1836.964 984
24739 1714.394 984
24741 1785.749 984
24743 1725.509 984
24745 1509.847 984
24747 1247.216 984
24801 991.256 984
24803 759.2860000000001 984
24805 660.129 984
24807 616.339 984
24809 577.624 984
24811 597.901 984
24813 668.914 984
24815 850.147 984
24817 1160.704 984
24819 1502.358 984
24821 1624.897 984
24823 1763.271 984
24825 1820.769 984
24827 1741.842 984
24829 1635.143 984
24831 1651.426 984
24833 1760.512 984
24835 1803.8509999999999 984
24837 1717.732 984
24839 1611.508 984
24841 1721.106 984
24843 1686.759 984
24845 1449.523 984
24847 1137.245 984
24901 958.1899999999999 984
24903 800.161 984
24905 673.532 984
24907 619.657 984
24909 604.769 984
24911 605.022 984
24913 621.118 984
24915 726.967 984
24917 872.932 984
24919 1237.455 984
24921 1554.551 984
24923 1720.221 984
24925 1828.835 984
24927 1807.556 984
24929 1661.964 984
24931 1563.303 984
24933 1556.2839999999999 984
24935 1645.622 984
24937 1638.316 984
24939 1571.053 984
24941 1711.628 984
24943 1652.42 984
24945 1357.402 984
24947 1081.737 984
25001 857.347 984
25003 686.942 984
25005 617.082 984
25007 575.746 984
25009 580.902 984
25011 592.702 984
25013 715.62 984
25015 1175.448 984
25017 1513.265 984
25019 1516.279 984
25021 1595.515 984
25023 1675.278 984
25025 1649.637 984
25027 1654.225 984
25029 1546.475 984
25031 1618.752 984
25033 1833.098 984
25035 2025.48 984
25037 1817.996 984
25039 1726.076 984
25041 1810.536 984
25043 1749.058 984
25045 1474.231 984
25047 1076.093 984
25101 861.774 984
25103 705.173 984
25105 655.978 984
25107 624.808 984
25109 621.443 984
25111 650.149 984
25113 810.357 984
25115 1208.687 984
25117 1542.446 984
25119 1622.237 984
25121 1723.979 984
25123 1756.539 984
25125 1747.519 984
25127 1636.369 984
25129 1662.357 984
25131 1699.8 984
25133 1903.752 984
25135 2126.808 984
25137 1879.878 984
25139 1769.248 984
25141 1854.446 984
25143 1768.59 984
25145 1507.353 984
25147 1109.612 984
25201 837.535 984
25203 704.552 984
25205 641.418 984
25207 612.137 984
25209 606.249 984
25211 621.78 984
25213 769.648 984
25215 1257.256 984
25217 1447.228 984
25219 1546.627 984
25221 1634.389 984
25223 1652.495 984
25225 1676.39 984
25227 1686.456 984
25229 1597.382 984
25231 1656.565 984
25233 1824.902 984
25235 1922.432 984
25237 1776.746 984
25239 1697.241 984
25241 1800.294 984
25243 1759.329 984
25245 1522.673 984
25247 1135.04 984
25301 845.514 984
25303 693.338 984
25305 633.654 984
25307 591.61 984
25309 598.156 984
25311 613.932 984
25313 790.281 984
25315 1190.522 984
25317 1485.537 984
25319 1530.363 984
25321 1630.973 984
25323 1642.635 984
25325 1574.155 984
25327 1611.002 984
25329 1521.414 984
25331 1578.16 984
25333 1737.99 984
25335 1853.938 984
25337 1681.489 984
25339 1636.277 984
25341 1855.488 984
25343 1838.891 984
25345 1497.309 984
25347 1085.532 984
25401 826.292 984
25403 693.048 984
25405 640.628 984
25407 608.095 984
25409 598.48 984
25411 619.016 984
25413 724.689 984
25415 1205.58 984
